X0_0	Y0_0	X0_1	Y0_1	X0_2	Y0_2	X0_3	Y0_3	X0_4	Y0_4	X0_5	Y0_5
		9.78500e+02	5.08213e-21	9.78500e+02	6.40385e-21	9.78500e+02	6.46171e-21	9.78500e+02	6.46171e-21	9.78500e+02	5.08213e-21
		9.78850e+02	5.13798e-21	9.78850e+02	6.61390e-21	9.78850e+02	6.64823e-21	9.78850e+02	6.64823e-21	9.78850e+02	5.13798e-21
		9.79200e+02	5.16168e-21	9.79200e+02	6.80096e-21	9.79200e+02	6.79692e-21	9.79200e+02	6.79692e-21	9.79200e+02	5.16168e-21
		9.79550e+02	5.15098e-21	9.79550e+02	6.94329e-21	9.79550e+02	6.90258e-21	9.79550e+02	6.90258e-21	9.79550e+02	5.15098e-21
		9.79900e+02	5.10517e-21	9.79900e+02	7.01815e-21	9.79900e+02	6.96190e-21	9.79900e+02	6.96190e-21	9.79900e+02	5.10517e-21
		9.80250e+02	5.02624e-21	9.80250e+02	7.02021e-21	9.80250e+02	6.97511e-21	9.80250e+02	6.97511e-21	9.80250e+02	5.02624e-21
		9.80600e+02	4.91842e-21	9.80600e+02	6.96312e-21	9.80600e+02	6.94573e-21	9.80600e+02	6.94573e-21	9.80600e+02	4.91842e-21
		9.80950e+02	4.78590e-21	9.80950e+02	6.86440e-21	9.80950e+02	6.87758e-21	9.80950e+02	6.87758e-21	9.80950e+02	4.78590e-21
		9.81300e+02	4.63168e-21	9.81300e+02	6.73252e-21	9.81300e+02	6.77307e-21	9.81300e+02	6.77307e-21	9.81300e+02	4.63168e-21
		9.81650e+02	4.46183e-21	9.81650e+02	6.57116e-21	9.81650e+02	6.63938e-21	9.81650e+02	6.63938e-21	9.81650e+02	4.46183e-21
		9.82000e+02	4.28256e-21	9.82000e+02	6.38839e-21	9.82000e+02	6.48458e-21	9.82000e+02	6.48458e-21	9.82000e+02	4.28256e-21
		9.82350e+02	4.10208e-21	9.82350e+02	6.20429e-21	9.82350e+02	6.32034e-21	9.82350e+02	6.32034e-21	9.82350e+02	4.10208e-21
		9.82700e+02	3.92436e-21	9.82700e+02	6.04094e-21	9.82700e+02	6.15259e-21	9.82700e+02	6.15259e-21	9.82700e+02	3.92436e-21
		9.83050e+02	3.75439e-21	9.83050e+02	5.91117e-21	9.83050e+02	5.98929e-21	9.83050e+02	5.98929e-21	9.83050e+02	3.75439e-21
		9.83400e+02	3.59549e-21	9.83400e+02	5.80774e-21	9.83400e+02	5.83628e-21	9.83400e+02	5.83628e-21	9.83400e+02	3.59549e-21
		9.83750e+02	3.44975e-21	9.83750e+02	5.70882e-21	9.83750e+02	5.69773e-21	9.83750e+02	5.69773e-21	9.83750e+02	3.44975e-21
		9.84100e+02	3.31665e-21	9.84100e+02	5.59480e-21	9.84100e+02	5.57372e-21	9.84100e+02	5.57372e-21	9.84100e+02	3.31665e-21
		9.84450e+02	3.19608e-21	9.84450e+02	5.46599e-21	9.84450e+02	5.46498e-21	9.84450e+02	5.46498e-21	9.84450e+02	3.19608e-21
		9.84800e+02	3.08922e-21	9.84800e+02	5.34375e-21	9.84800e+02	5.37452e-21	9.84800e+02	5.37452e-21	9.84800e+02	3.08922e-21
		9.85150e+02	2.99222e-21	9.85150e+02	5.25059e-21	9.85150e+02	5.29664e-21	9.85150e+02	5.29664e-21	9.85150e+02	2.99222e-21
		9.85500e+02	2.90390e-21	9.85500e+02	5.19359e-21	9.85500e+02	5.22995e-21	9.85500e+02	5.22995e-21	9.85500e+02	2.90390e-21
		9.85850e+02	2.82210e-21	9.85850e+02	5.15636e-21	9.85850e+02	5.17121e-21	9.85850e+02	5.17121e-21	9.85850e+02	2.82210e-21
		9.86200e+02	2.74379e-21	9.86200e+02	5.11314e-21	9.86200e+02	5.11529e-21	9.86200e+02	5.11529e-21	9.86200e+02	2.74379e-21
		9.86550e+02	2.66919e-21	9.86550e+02	5.05196e-21	9.86550e+02	5.06282e-21	9.86550e+02	5.06282e-21	9.86550e+02	2.66919e-21
		9.86900e+02	2.59664e-21	9.86900e+02	4.98060e-21	9.86900e+02	5.01087e-21	9.86900e+02	5.01087e-21	9.86900e+02	2.59664e-21
		9.87250e+02	2.52660e-21	9.87250e+02	4.91742e-21	9.87250e+02	4.96045e-21	9.87250e+02	4.96045e-21	9.87250e+02	2.52660e-21
		9.87600e+02	2.45894e-21	9.87600e+02	4.87222e-21	9.87600e+02	4.91146e-21	9.87600e+02	4.91146e-21	9.87600e+02	2.45894e-21
		9.87950e+02	2.39437e-21	9.87950e+02	4.84018e-21	9.87950e+02	4.86548e-21	9.87950e+02	4.86539e-21	9.87950e+02	2.39433e-21
		9.88300e+02	2.33139e-21	9.88300e+02	4.80910e-21	9.88300e+02	4.81966e-21	9.88300e+02	4.81952e-21	9.88300e+02	2.33132e-21
		9.88650e+02	2.26890e-21	9.88650e+02	4.77264e-21	9.88650e+02	4.77177e-21	9.88650e+02	4.77180e-21	9.88650e+02	2.26892e-21
		9.89000e+02	2.20634e-21	9.89000e+02	4.73271e-21	9.89000e+02	4.72055e-21	9.89000e+02	4.72120e-21	9.89000e+02	2.20664e-21
		9.89350e+02	2.14366e-21	9.89350e+02	4.69206e-21	9.89350e+02	4.66581e-21	9.89350e+02	4.66797e-21	9.89350e+02	2.14465e-21
		9.89700e+02	2.08103e-21	9.89700e+02	4.64798e-21	9.89700e+02	4.60783e-21	9.89700e+02	4.61253e-21	9.89700e+02	2.08315e-21
		9.90050e+02	2.01682e-21	9.90050e+02	4.59378e-21	9.90050e+02	4.54282e-21	9.90050e+02	4.55081e-21	9.90050e+02	2.02037e-21
		9.90400e+02	1.95232e-21	9.90400e+02	4.52730e-21	9.90400e+02	4.47348e-21	9.90400e+02	4.48432e-21	9.90400e+02	1.95705e-21
		9.90750e+02	1.88643e-21	9.90750e+02	4.45057e-21	9.90750e+02	4.39710e-21	9.90750e+02	4.41046e-21	9.90750e+02	1.89217e-21
		9.91100e+02	1.82068e-21	9.91100e+02	4.36801e-21	9.91100e+02	4.31702e-21	9.91100e+02	4.33242e-21	9.91100e+02	1.82718e-21
		9.91450e+02	1.75381e-21	9.91450e+02	4.28058e-21	9.91450e+02	4.23011e-21	9.91450e+02	4.24811e-21	9.91450e+02	1.76127e-21
		9.91800e+02	1.68756e-21	9.91800e+02	4.18974e-21	9.91800e+02	4.14040e-21	9.91800e+02	4.16079e-21	9.91800e+02	1.69587e-21
		9.92150e+02	1.62215e-21	9.92150e+02	4.09899e-21	9.92150e+02	4.04841e-21	9.92150e+02	4.07223e-21	9.92150e+02	1.63169e-21
		9.92500e+02	1.55800e-21	9.92500e+02	4.01393e-21	9.92500e+02	3.95516e-21	9.92500e+02	3.98626e-21	9.92500e+02	1.57025e-21
		9.92850e+02	1.49615e-21	9.92850e+02	3.93802e-21	9.92850e+02	3.86340e-21	9.92850e+02	3.90719e-21	9.92850e+02	1.51310e-21
		9.93200e+02	1.43688e-21	9.93200e+02	3.86958e-21	9.93200e+02	3.77406e-21	9.93200e+02	3.83552e-21	9.93200e+02	1.46027e-21
		9.93550e+02	1.38086e-21	9.93550e+02	3.80550e-21	9.93550e+02	3.68916e-21	9.93550e+02	3.77037e-21	9.93550e+02	1.41125e-21
		9.93900e+02	1.32913e-21	9.93900e+02	3.74588e-21	9.93900e+02	3.61185e-21	9.93900e+02	3.71237e-21	9.93900e+02	1.36612e-21
		9.94250e+02	1.28297e-21	9.94250e+02	3.69379e-21	9.94250e+02	3.54614e-21	9.94250e+02	3.66405e-21	9.94250e+02	1.32563e-21
		9.94600e+02	1.24057e-21	9.94600e+02	3.64928e-21	9.94600e+02	3.48766e-21	9.94600e+02	3.62393e-21	9.94600e+02	1.28904e-21
		9.94950e+02	1.20124e-21	9.94950e+02	3.60800e-21	9.94950e+02	3.43486e-21	9.94950e+02	3.58774e-21	9.94950e+02	1.25470e-21
		9.95300e+02	1.16469e-21	9.95300e+02	3.56420e-21	9.95300e+02	3.38731e-21	9.95300e+02	3.54965e-21	9.95300e+02	1.22052e-21
		9.95650e+02	1.12970e-21	9.95650e+02	3.51605e-21	9.95650e+02	3.34167e-21	9.95650e+02	3.50677e-21	9.95650e+02	1.18552e-21
		9.96000e+02	1.09530e-21	9.96000e+02	3.46706e-21	9.96000e+02	3.29523e-21	9.96000e+02	3.46188e-21	9.96000e+02	1.15070e-21
		9.96350e+02	1.06161e-21	9.96350e+02	3.42156e-21	9.96350e+02	3.24835e-21	9.96350e+02	3.41923e-21	9.96350e+02	1.11745e-21
		9.96700e+02	1.02808e-21	9.96700e+02	3.37947e-21	9.96700e+02	3.19940e-21	9.96700e+02	3.37886e-21	9.96700e+02	1.08575e-21
		9.97050e+02	9.94633e-22	9.97050e+02	3.33762e-21	9.97050e+02	3.14804e-21	9.97050e+02	3.33762e-21	9.97050e+02	1.05453e-21
		9.97400e+02	9.62635e-22	9.97400e+02	3.29459e-21	9.97400e+02	3.09864e-21	9.97400e+02	3.29459e-21	9.97400e+02	1.02351e-21
		9.97750e+02	9.31819e-22	9.97750e+02	3.25156e-21	9.97750e+02	3.05047e-21	9.97750e+02	3.25156e-21	9.97750e+02	9.93247e-22
		9.98100e+02	9.02698e-22	9.98100e+02	3.21043e-21	9.98100e+02	3.00538e-21	9.98100e+02	3.21043e-21	9.98100e+02	9.64288e-22
		9.98450e+02	8.74847e-22	9.98450e+02	3.17071e-21	9.98450e+02	2.96213e-21	9.98450e+02	3.17071e-21	9.98450e+02	9.36448e-22
		9.98800e+02	8.47069e-22	9.98800e+02	3.13130e-21	9.98800e+02	2.91677e-21	9.98800e+02	3.13130e-21	9.98800e+02	9.09371e-22
		9.99150e+02	8.21392e-22	9.99150e+02	3.09521e-21	9.99150e+02	2.87634e-21	9.99150e+02	3.09521e-21	9.99150e+02	8.83896e-22
		9.99500e+02	7.97410e-22	9.99500e+02	3.06746e-21	9.99500e+02	2.83970e-21	9.99500e+02	3.06746e-21	9.99500e+02	8.61367e-22
		9.99850e+02	7.74442e-22	9.99850e+02	3.05050e-21	9.99850e+02	2.80462e-21	9.99850e+02	3.05050e-21	9.99850e+02	8.42337e-22
		1.00020e+03	7.53876e-22	1.00020e+03	3.04100e-21	1.00020e+03	2.77636e-21	1.00020e+03	3.04100e-21	1.00020e+03	8.25733e-22
		1.00055e+03	7.36533e-22	1.00055e+03	3.03172e-21	1.00055e+03	2.75838e-21	1.00055e+03	3.03172e-21	1.00055e+03	8.09518e-22
		1.00090e+03	7.20319e-22	1.00090e+03	3.01788e-21	1.00090e+03	2.74326e-21	1.00090e+03	3.01788e-21	1.00090e+03	7.92428e-22
		1.00125e+03	7.07160e-22	1.00125e+03	3.00256e-21	1.00125e+03	2.73864e-21	1.00125e+03	3.00256e-21	1.00125e+03	7.75308e-22
		1.00160e+03	6.96528e-22	1.00160e+03	2.99082e-21	1.00160e+03	2.74300e-21	1.00160e+03	2.99082e-21	1.00160e+03	7.59456e-22
		1.00195e+03	6.84447e-22	1.00195e+03	2.98299e-21	1.00195e+03	2.74089e-21	1.00195e+03	2.98299e-21	1.00195e+03	7.44902e-22
		1.00230e+03	6.72051e-22	1.00230e+03	2.97562e-21	1.00230e+03	2.73662e-21	1.00230e+03	2.97562e-21	1.00230e+03	7.30744e-22
		1.00265e+03	6.60066e-22	1.00265e+03	2.96455e-21	1.00265e+03	2.73310e-21	1.00265e+03	2.96455e-21	1.00265e+03	7.15965e-22
		1.00300e+03	6.48404e-22	1.00300e+03	2.94954e-21	1.00300e+03	2.73000e-21	1.00300e+03	2.94954e-21	1.00300e+03	7.00547e-22
		1.00335e+03	6.36922e-22	1.00335e+03	2.93401e-21	1.00335e+03	2.72677e-21	1.00335e+03	2.93401e-21	1.00335e+03	6.85330e-22
		1.00370e+03	6.27000e-22	1.00370e+03	2.92126e-21	1.00370e+03	2.72941e-21	1.00370e+03	2.92126e-21	1.00370e+03	6.71072e-22
		1.00405e+03	6.17857e-22	1.00405e+03	2.91112e-21	1.00405e+03	2.73479e-21	1.00405e+03	2.91112e-21	1.00405e+03	6.57694e-22
		1.00440e+03	6.10659e-22	1.00440e+03	2.90298e-21	1.00440e+03	2.74831e-21	1.00440e+03	2.90298e-21	1.00440e+03	6.45027e-22
		1.00475e+03	6.04731e-22	1.00475e+03	2.89760e-21	1.00475e+03	2.76728e-21	1.00475e+03	2.89760e-21	1.00475e+03	6.33209e-22
		1.00510e+03	5.98070e-22	1.00510e+03	2.89707e-21	1.00510e+03	2.78267e-21	1.00510e+03	2.89707e-21	1.00510e+03	6.22657e-22
		1.00545e+03	5.92305e-22	1.00545e+03	2.90348e-21	1.00545e+03	2.80201e-21	1.00545e+03	2.90348e-21	1.00545e+03	6.13753e-22
		1.00580e+03	5.85841e-22	1.00580e+03	2.91538e-21	1.00580e+03	2.81783e-21	1.00580e+03	2.91538e-21	1.00580e+03	6.06122e-22
		1.00615e+03	5.79056e-22	1.00615e+03	2.93055e-21	1.00615e+03	2.83178e-21	1.00615e+03	2.93055e-21	1.00615e+03	5.99252e-22
		1.00650e+03	5.73170e-22	1.00650e+03	2.94769e-21	1.00650e+03	2.84985e-21	1.00650e+03	2.94769e-21	1.00650e+03	5.92848e-22
		1.00685e+03	5.65857e-22	1.00685e+03	2.96520e-21	1.00685e+03	2.86048e-21	1.00685e+03	2.96520e-21	1.00685e+03	5.86572e-22
		1.00720e+03	5.58070e-22	1.00720e+03	2.98160e-21	1.00720e+03	2.86821e-21	1.00720e+03	2.98160e-21	1.00720e+03	5.80133e-22
		1.00755e+03	5.51621e-22	1.00755e+03	2.99468e-21	1.00755e+03	2.88236e-21	1.00755e+03	2.99468e-21	1.00755e+03	5.73117e-22
		1.00790e+03	5.44901e-22	1.00790e+03	3.00210e-21	1.00790e+03	2.89471e-21	1.00790e+03	3.00210e-21	1.00790e+03	5.65117e-22
		1.00825e+03	5.38787e-22	1.00825e+03	3.00487e-21	1.00825e+03	2.90990e-21	1.00825e+03	3.00487e-21	1.00825e+03	5.56370e-22
		1.00860e+03	5.34733e-22	1.00860e+03	3.00620e-21	1.00860e+03	2.93608e-21	1.00860e+03	3.00620e-21	1.00860e+03	5.47503e-22
		1.00895e+03	5.30180e-22	1.00895e+03	3.00813e-21	1.00895e+03	2.95950e-21	1.00895e+03	3.00813e-21	1.00895e+03	5.38891e-22
		1.00930e+03	5.24398e-22	1.00930e+03	3.01204e-21	1.00930e+03	2.97589e-21	1.00930e+03	3.01204e-21	1.00930e+03	5.30769e-22
		1.00965e+03	5.19127e-22	1.00965e+03	3.01953e-21	1.00965e+03	2.99490e-21	1.00965e+03	3.01953e-21	1.00965e+03	5.23395e-22
		1.01000e+03	5.13832e-22	1.01000e+03	3.03180e-21	1.01000e+03	3.01356e-21	1.01000e+03	3.03180e-21	1.01000e+03	5.16942e-22
		1.01035e+03	5.08560e-22	1.01035e+03	3.04976e-21	1.01035e+03	3.03212e-21	1.01035e+03	3.04976e-21	1.01035e+03	5.11519e-22
		1.01070e+03	5.03168e-22	1.01070e+03	3.07235e-21	1.01070e+03	3.04970e-21	1.01070e+03	3.07235e-21	1.01070e+03	5.06905e-22
		1.01105e+03	4.98667e-22	1.01105e+03	3.09700e-21	1.01105e+03	3.07248e-21	1.01105e+03	3.09700e-21	1.01105e+03	5.02647e-22
		1.01140e+03	4.94124e-22	1.01140e+03	3.12046e-21	1.01140e+03	3.09489e-21	1.01140e+03	3.12046e-21	1.01140e+03	4.98208e-22
		1.01175e+03	4.89190e-22	1.01175e+03	3.14107e-21	1.01175e+03	3.11466e-21	1.01175e+03	3.14107e-21	1.01175e+03	4.93337e-22
		1.01210e+03	4.83473e-22	1.01210e+03	3.15831e-21	1.01210e+03	3.12915e-21	1.01210e+03	3.15831e-21	1.01210e+03	4.87979e-22
		1.01245e+03	4.75484e-22	1.01245e+03	3.17129e-21	1.01245e+03	3.12827e-21	1.01245e+03	3.17129e-21	1.01245e+03	4.82023e-22
		1.01280e+03	4.67945e-22	1.01280e+03	3.18011e-21	1.01280e+03	3.12949e-21	1.01280e+03	3.18011e-21	1.01280e+03	4.75515e-22
		1.01315e+03	4.57741e-22	1.01315e+03	3.18385e-21	1.01315e+03	3.11175e-21	1.01315e+03	3.18385e-21	1.01315e+03	4.68347e-22
		1.01350e+03	4.47495e-22	1.01350e+03	3.18472e-21	1.01350e+03	3.09224e-21	1.01350e+03	3.18472e-21	1.01350e+03	4.60878e-22
		1.01385e+03	4.37353e-22	1.01385e+03	3.18468e-21	1.01385e+03	3.07193e-21	1.01385e+03	3.18468e-21	1.01385e+03	4.53404e-22
		1.01420e+03	4.26202e-22	1.01420e+03	3.18428e-21	1.01420e+03	3.04289e-21	1.01420e+03	3.18428e-21	1.01420e+03	4.46005e-22
		1.01455e+03	4.15976e-22	1.01455e+03	3.18364e-21	1.01455e+03	3.01873e-21	1.01455e+03	3.18364e-21	1.01455e+03	4.38699e-22
		1.01490e+03	4.05879e-22	1.01490e+03	3.18181e-21	1.01490e+03	2.99387e-21	1.01490e+03	3.18181e-21	1.01490e+03	4.31357e-22
		1.01525e+03	3.97090e-22	1.01525e+03	3.17915e-21	1.01525e+03	2.97716e-21	1.01525e+03	3.17915e-21	1.01525e+03	4.24032e-22
		1.01560e+03	3.90695e-22	1.01560e+03	3.17631e-21	1.01560e+03	2.97730e-21	1.01560e+03	3.17631e-21	1.01560e+03	4.16810e-22
		1.01595e+03	3.85537e-22	1.01595e+03	3.17268e-21	1.01595e+03	2.98618e-21	1.01595e+03	3.17268e-21	1.01595e+03	4.09615e-22
		1.01630e+03	3.80327e-22	1.01630e+03	3.16717e-21	1.01630e+03	2.99412e-21	1.01630e+03	3.16717e-21	1.01630e+03	4.02309e-22
		1.01665e+03	3.75465e-22	1.01665e+03	3.15965e-21	1.01665e+03	3.00426e-21	1.01665e+03	3.15965e-21	1.01665e+03	3.94885e-22
		1.01700e+03	3.71358e-22	1.01700e+03	3.15096e-21	1.01700e+03	3.02004e-21	1.01700e+03	3.15096e-21	1.01700e+03	3.87456e-22
		1.01735e+03	3.66288e-22	1.01735e+03	3.14140e-21	1.01735e+03	3.02754e-21	1.01735e+03	3.14140e-21	1.01735e+03	3.80064e-22
		1.01770e+03	3.61329e-22	1.01770e+03	3.13115e-21	1.01770e+03	3.03536e-21	1.01770e+03	3.13115e-21	1.01770e+03	3.72731e-22
		1.01805e+03	3.56397e-22	1.01805e+03	3.11930e-21	1.01805e+03	3.04284e-21	1.01805e+03	3.11930e-21	1.01805e+03	3.65352e-22
		1.01840e+03	3.51752e-22	1.01840e+03	3.10551e-21	1.01840e+03	3.05220e-21	1.01840e+03	3.10551e-21	1.01840e+03	3.57895e-22
		1.01875e+03	3.47155e-22	1.01875e+03	3.09046e-21	1.01875e+03	3.06146e-21	1.01875e+03	3.09046e-21	1.01875e+03	3.50444e-22
		1.01910e+03	3.41587e-22	1.01910e+03	3.07498e-21	1.01910e+03	3.06146e-21	1.01910e+03	3.07498e-21	1.01910e+03	3.43095e-22
		1.01945e+03	3.35085e-22	1.01945e+03	3.05942e-21	1.01945e+03	3.05211e-21	1.01945e+03	3.05942e-21	1.01945e+03	3.35887e-22
		1.01980e+03	3.28825e-22	1.01980e+03	3.04364e-21	1.01980e+03	3.04385e-21	1.01980e+03	3.04364e-21	1.01980e+03	3.28802e-22
		1.02015e+03	3.23394e-22	1.02015e+03	3.02746e-21	1.02015e+03	3.04227e-21	1.02015e+03	3.02746e-21	1.02015e+03	3.21819e-22
		1.02050e+03	3.17258e-22	1.02050e+03	3.01089e-21	1.02050e+03	3.03307e-21	1.02050e+03	3.01089e-21	1.02050e+03	3.14938e-22
		1.02085e+03	3.12965e-22	1.02085e+03	2.99546e-21	1.02085e+03	3.04063e-21	1.02085e+03	2.99546e-21	1.02085e+03	3.08316e-22
		1.02120e+03	3.08801e-22	1.02120e+03	2.98102e-21	1.02120e+03	3.04888e-21	1.02120e+03	2.98102e-21	1.02120e+03	3.01928e-22
		1.02155e+03	3.05460e-22	1.02155e+03	2.96780e-21	1.02155e+03	3.06483e-21	1.02155e+03	2.96780e-21	1.02155e+03	2.95790e-22
		1.02190e+03	3.04177e-22	1.02190e+03	2.95659e-21	1.02190e+03	3.10142e-21	1.02190e+03	2.95659e-21	1.02190e+03	2.89972e-22
		1.02225e+03	3.02606e-22	1.02225e+03	2.94787e-21	1.02225e+03	3.13539e-21	1.02225e+03	2.94787e-21	1.02225e+03	2.84507e-22
		1.02260e+03	3.03075e-22	1.02260e+03	2.94315e-21	1.02260e+03	3.19109e-21	1.02260e+03	2.94315e-21	1.02260e+03	2.79527e-22
		1.02295e+03	3.03113e-22	1.02295e+03	2.94148e-21	1.02295e+03	3.24312e-21	1.02295e+03	2.94148e-21	1.02295e+03	2.74921e-22
		1.02330e+03	3.01879e-22	1.02330e+03	2.94138e-21	1.02330e+03	3.28213e-21	1.02330e+03	2.94138e-21	1.02330e+03	2.70537e-22
		1.02365e+03	2.98666e-22	1.02365e+03	2.94141e-21	1.02365e+03	3.29966e-21	1.02365e+03	2.94141e-21	1.02365e+03	2.66239e-22
		1.02400e+03	2.93845e-22	1.02400e+03	2.94096e-21	1.02400e+03	3.29882e-21	1.02400e+03	2.94096e-21	1.02400e+03	2.61968e-22
		1.02435e+03	2.88568e-22	1.02435e+03	2.93976e-21	1.02435e+03	3.29184e-21	1.02435e+03	2.93976e-21	1.02435e+03	2.57704e-22
		1.02470e+03	2.81514e-22	1.02470e+03	2.93653e-21	1.02470e+03	3.26314e-21	1.02470e+03	2.93653e-21	1.02470e+03	2.53337e-22
		1.02505e+03	2.74756e-22	1.02505e+03	2.93108e-21	1.02505e+03	3.23612e-21	1.02505e+03	2.93108e-21	1.02505e+03	2.48857e-22
		1.02540e+03	2.67511e-22	1.02540e+03	2.92349e-21	1.02540e+03	3.20152e-21	1.02540e+03	2.92349e-21	1.02540e+03	2.44280e-22
		1.02575e+03	2.61107e-22	1.02575e+03	2.91569e-21	1.02575e+03	3.17515e-21	1.02575e+03	2.91569e-21	1.02575e+03	2.39771e-22
		1.02610e+03	2.55338e-22	1.02610e+03	2.90951e-21	1.02610e+03	3.15492e-21	1.02610e+03	2.90951e-21	1.02610e+03	2.35476e-22
		1.02645e+03	2.50680e-22	1.02645e+03	2.90630e-21	1.02645e+03	3.14713e-21	1.02645e+03	2.90630e-21	1.02645e+03	2.31497e-22
		1.02680e+03	2.46800e-22	1.02680e+03	2.90656e-21	1.02680e+03	3.14817e-21	1.02680e+03	2.90656e-21	1.02680e+03	2.27859e-22
		1.02715e+03	2.45216e-22	1.02715e+03	2.91117e-21	1.02715e+03	3.17815e-21	1.02715e+03	2.91117e-21	1.02715e+03	2.24617e-22
		1.02750e+03	2.43742e-22	1.02750e+03	2.91987e-21	1.02750e+03	3.20970e-21	1.02750e+03	2.91987e-21	1.02750e+03	2.21733e-22
		1.02785e+03	2.42488e-22	1.02785e+03	2.93217e-21	1.02785e+03	3.24435e-21	1.02785e+03	2.93217e-21	1.02785e+03	2.19155e-22
		1.02820e+03	2.41484e-22	1.02820e+03	2.94625e-21	1.02820e+03	3.28264e-21	1.02820e+03	2.94625e-21	1.02820e+03	2.16737e-22
		1.02855e+03	2.39553e-22	1.02855e+03	2.95933e-21	1.02855e+03	3.30851e-21	1.02855e+03	2.95933e-21	1.02855e+03	2.14271e-22
		1.02890e+03	2.37772e-22	1.02890e+03	2.96983e-21	1.02890e+03	3.33641e-21	1.02890e+03	2.96983e-21	1.02890e+03	2.11647e-22
		1.02925e+03	2.36245e-22	1.02925e+03	2.97693e-21	1.02925e+03	3.36795e-21	1.02925e+03	2.97693e-21	1.02925e+03	2.08816e-22
		1.02960e+03	2.33789e-22	1.02960e+03	2.98012e-21	1.02960e+03	3.38617e-21	1.02960e+03	2.98012e-21	1.02960e+03	2.05755e-22
		1.02995e+03	2.32761e-22	1.02995e+03	2.98010e-21	1.02995e+03	3.42507e-21	1.02995e+03	2.98010e-21	1.02995e+03	2.02521e-22
		1.03030e+03	2.30901e-22	1.03030e+03	2.97664e-21	1.03030e+03	3.45188e-21	1.03030e+03	2.97664e-21	1.03030e+03	1.99111e-22
		1.03065e+03	2.27967e-22	1.03065e+03	2.97080e-21	1.03065e+03	3.46233e-21	1.03065e+03	2.97080e-21	1.03065e+03	1.95604e-22
		1.03100e+03	2.23715e-22	1.03100e+03	2.96389e-21	1.03100e+03	3.45185e-21	1.03100e+03	2.96389e-21	1.03100e+03	1.92090e-22
		1.03135e+03	2.18793e-22	1.03135e+03	2.95667e-21	1.03135e+03	3.42964e-21	1.03135e+03	2.95667e-21	1.03135e+03	1.88620e-22
		1.03170e+03	2.13579e-22	1.03170e+03	2.94869e-21	1.03170e+03	3.40115e-21	1.03170e+03	2.94869e-21	1.03170e+03	1.85167e-22
		1.03205e+03	2.07581e-22	1.03205e+03	2.93891e-21	1.03205e+03	3.35817e-21	1.03205e+03	2.93891e-21	1.03205e+03	1.81665e-22
		1.03240e+03	2.01618e-22	1.03240e+03	2.92734e-21	1.03240e+03	3.31349e-21	1.03240e+03	2.92734e-21	1.03240e+03	1.78122e-22
		1.03275e+03	1.95340e-22	1.03275e+03	2.91434e-21	1.03275e+03	3.26126e-21	1.03275e+03	2.91434e-21	1.03275e+03	1.74560e-22
		1.03310e+03	1.90690e-22	1.03310e+03	2.90059e-21	1.03310e+03	3.23411e-21	1.03310e+03	2.90059e-21	1.03310e+03	1.71025e-22
		1.03345e+03	1.87147e-22	1.03345e+03	2.88535e-21	1.03345e+03	3.22433e-21	1.03345e+03	2.88535e-21	1.03345e+03	1.67472e-22
		1.03380e+03	1.84506e-22	1.03380e+03	2.86776e-21	1.03380e+03	3.22917e-21	1.03380e+03	2.86776e-21	1.03380e+03	1.63856e-22
		1.03415e+03	1.82647e-22	1.03415e+03	2.84773e-21	1.03415e+03	3.24723e-21	1.03415e+03	2.84773e-21	1.03415e+03	1.60176e-22
		1.03450e+03	1.81590e-22	1.03450e+03	2.82593e-21	1.03450e+03	3.27951e-21	1.03450e+03	2.82593e-21	1.03450e+03	1.56475e-22
		1.03485e+03	1.79707e-22	1.03485e+03	2.80240e-21	1.03485e+03	3.29678e-21	1.03485e+03	2.80240e-21	1.03485e+03	1.52758e-22
		1.03520e+03	1.77107e-22	1.03520e+03	2.77698e-21	1.03520e+03	3.30041e-21	1.03520e+03	2.77698e-21	1.03520e+03	1.49019e-22
		1.03555e+03	1.73867e-22	1.03555e+03	2.74944e-21	1.03555e+03	3.29117e-21	1.03555e+03	2.74944e-21	1.03555e+03	1.45248e-22
		1.03590e+03	1.70305e-22	1.03590e+03	2.72031e-21	1.03590e+03	3.27458e-21	1.03590e+03	2.72031e-21	1.03590e+03	1.41478e-22
		1.03625e+03	1.69230e-22	1.03625e+03	2.69139e-21	1.03625e+03	3.30522e-21	1.03625e+03	2.69139e-21	1.03625e+03	1.37802e-22
		1.03660e+03	1.69964e-22	1.03660e+03	2.66331e-21	1.03660e+03	3.37184e-21	1.03660e+03	2.66331e-21	1.03660e+03	1.34249e-22
		1.03695e+03	1.71559e-22	1.03695e+03	2.63587e-21	1.03695e+03	3.45705e-21	1.03695e+03	2.63587e-21	1.03695e+03	1.30807e-22
		1.03730e+03	1.73882e-22	1.03730e+03	2.60887e-21	1.03730e+03	3.55898e-21	1.03730e+03	2.60887e-21	1.03730e+03	1.27463e-22
		1.03765e+03	1.74519e-22	1.03765e+03	2.58201e-21	1.03765e+03	3.62816e-21	1.03765e+03	2.58201e-21	1.03765e+03	1.24198e-22
		1.03800e+03	1.72356e-22	1.03800e+03	2.55561e-21	1.03800e+03	3.63949e-21	1.03800e+03	2.55561e-21	1.03800e+03	1.21027e-22
		1.03835e+03	1.68895e-22	1.03835e+03	2.53013e-21	1.03835e+03	3.62237e-21	1.03835e+03	2.53013e-21	1.03835e+03	1.17968e-22
