sigma_a_Yb:FP15_x	sigma_a_Yb:FP15_y	sigma_e_Füchtbauer_x	sigma_e_Füchtbauer_y	sigma_e_McCumber_x	sigma_e_McCumber_y	sigma_e_average_x	sigma_e_average_y	sigma_a_average_x	sigma_a_average_y
1.10100e+03	2.01691e-23	1.10100e+03	1.87994e-22	1.10100e+03	7.54589e-21	1.10100e+03	1.87994e-22	1.10100e+03	5.02481e-25
1.10135e+03	1.65526e-23	1.10135e+03	1.87181e-22	1.10135e+03	6.28065e-21	1.10135e+03	1.87181e-22	1.10135e+03	4.93314e-25
1.10170e+03	1.22268e-23	1.10170e+03	1.87115e-22	1.10170e+03	4.70503e-21	1.10170e+03	1.87115e-22	1.10170e+03	4.86250e-25
1.10205e+03	9.49546e-24	1.10205e+03	1.86367e-22	1.10205e+03	3.70571e-21	1.10205e+03	1.86367e-22	1.10205e+03	4.77544e-25
1.10240e+03	8.97857e-24	1.10240e+03	1.84333e-22	1.10240e+03	3.55358e-21	1.10240e+03	1.84333e-22	1.10240e+03	4.65742e-25
1.10275e+03	9.19315e-24	1.10275e+03	1.81466e-22	1.10275e+03	3.68996e-21	1.10275e+03	1.81466e-22	1.10275e+03	4.52105e-25
1.10310e+03	1.20656e-23	1.10310e+03	1.78209e-22	1.10310e+03	4.91136e-21	1.10310e+03	1.78209e-22	1.10310e+03	4.37801e-25
1.10345e+03	1.73451e-23	1.10345e+03	1.74606e-22	1.10345e+03	7.16013e-21	1.10345e+03	1.74606e-22	1.10345e+03	4.22976e-25
1.10380e+03	2.28292e-23	1.10380e+03	1.71238e-22	1.10380e+03	9.55703e-21	1.10380e+03	1.71238e-22	1.10380e+03	4.09042e-25
1.10415e+03	2.70205e-23	1.10415e+03	1.69666e-22	1.10415e+03	1.14712e-20	1.10415e+03	1.69666e-22	1.10415e+03	3.99651e-25
1.10450e+03	2.76824e-23	1.10450e+03	1.70970e-22	1.10450e+03	1.19179e-20	1.10450e+03	1.70970e-22	1.10450e+03	3.97123e-25
1.10485e+03	2.51335e-23	1.10485e+03	1.73870e-22	1.10485e+03	1.09730e-20	1.10485e+03	1.73870e-22	1.10485e+03	3.98248e-25
1.10520e+03	2.22185e-23	1.10520e+03	1.75285e-22	1.10520e+03	9.83689e-21	1.10520e+03	1.75285e-22	1.10520e+03	3.95915e-25
1.10555e+03	2.11961e-23	1.10555e+03	1.73404e-22	1.10555e+03	9.51628e-21	1.10555e+03	1.73404e-22	1.10555e+03	3.86231e-25
1.10590e+03	1.76120e-23	1.10590e+03	1.69846e-22	1.10590e+03	8.01834e-21	1.10590e+03	1.69846e-22	1.10590e+03	3.73061e-25
1.10625e+03	1.66663e-23	1.10625e+03	1.68046e-22	1.10625e+03	7.69440e-21	1.10625e+03	1.68046e-22	1.10625e+03	3.63992e-25
1.10660e+03	1.82240e-23	1.10660e+03	1.69441e-22	1.10660e+03	8.53171e-21	1.10660e+03	1.69441e-22	1.10660e+03	3.61931e-25
1.10695e+03	2.10305e-23	1.10695e+03	1.71872e-22	1.10695e+03	9.98380e-21	1.10695e+03	1.71872e-22	1.10695e+03	3.62043e-25
1.10730e+03	2.49137e-23	1.10730e+03	1.72063e-22	1.10730e+03	1.19931e-20	1.10730e+03	1.72063e-22	1.10730e+03	3.57431e-25
1.10765e+03	2.73951e-23	1.10765e+03	1.69199e-22	1.10765e+03	1.33725e-20	1.10765e+03	1.69199e-22	1.10765e+03	3.46623e-25
1.10800e+03	2.84183e-23	1.10800e+03	1.65500e-22	1.10800e+03	1.40663e-20	1.10800e+03	1.65500e-22	1.10800e+03	3.34361e-25
1.10835e+03	2.73056e-23	1.10835e+03	1.63487e-22	1.10835e+03	1.37047e-20	1.10835e+03	1.63487e-22	1.10835e+03	3.25736e-25
1.10870e+03	2.45139e-23	1.10870e+03	1.63510e-22	1.10870e+03	1.24757e-20	1.10870e+03	1.63510e-22	1.10870e+03	3.21285e-25
1.10905e+03	1.85488e-23	1.10905e+03	1.64208e-22	1.10905e+03	9.57188e-21	1.10905e+03	1.64208e-22	1.10905e+03	3.18208e-25
1.10940e+03	1.39392e-23	1.10940e+03	1.64671e-22	1.10940e+03	7.29369e-21	1.10940e+03	1.64671e-22	1.10940e+03	3.14709e-25
1.10975e+03	1.05727e-23	1.10975e+03	1.65256e-22	1.10975e+03	5.60938e-21	1.10975e+03	1.65256e-22	1.10975e+03	3.11476e-25
1.11010e+03	9.53332e-24	1.11010e+03	1.66393e-22	1.11010e+03	5.12854e-21	1.11010e+03	1.66393e-22	1.11010e+03	3.09304e-25
1.11045e+03	1.04200e-23	1.11045e+03	1.67546e-22	1.11045e+03	5.68368e-21	1.11045e+03	1.67546e-22	1.11045e+03	3.07163e-25
1.11080e+03	1.20309e-23	1.11080e+03	1.67906e-22	1.11080e+03	6.65383e-21	1.11080e+03	1.67906e-22	1.11080e+03	3.03592e-25
1.11115e+03	1.33522e-23	1.11115e+03	1.67672e-22	1.11115e+03	7.48750e-21	1.11115e+03	1.67672e-22	1.11115e+03	2.99005e-25
1.11150e+03	1.31376e-23	1.11150e+03	1.67858e-22	1.11150e+03	7.46967e-21	1.11150e+03	1.67858e-22	1.11150e+03	2.95228e-25
1.11185e+03	1.30202e-23	1.11185e+03	1.68810e-22	1.11185e+03	7.50588e-21	1.11185e+03	1.68810e-22	1.11185e+03	2.92829e-25
1.11220e+03	1.32280e-23	1.11220e+03	1.69571e-22	1.11220e+03	7.73173e-21	1.11220e+03	1.69571e-22	1.11220e+03	2.90115e-25
1.11255e+03	1.31645e-23	1.11255e+03	1.69073e-22	1.11255e+03	7.80152e-21	1.11255e+03	1.69073e-22	1.11255e+03	2.85299e-25
1.11290e+03	1.34343e-23	1.11290e+03	1.67526e-22	1.11290e+03	8.07193e-21	1.11290e+03	1.67526e-22	1.11290e+03	2.78818e-25
1.11325e+03	1.43745e-23	1.11325e+03	1.66072e-22	1.11325e+03	8.75664e-21	1.11325e+03	1.66072e-22	1.11325e+03	2.72616e-25
1.11360e+03	1.53641e-23	1.11360e+03	1.65268e-22	1.11360e+03	9.48930e-21	1.11360e+03	1.65268e-22	1.11360e+03	2.67585e-25
1.11395e+03	1.61427e-23	1.11395e+03	1.64591e-22	1.11395e+03	1.01084e-20	1.11395e+03	1.64591e-22	1.11395e+03	2.62847e-25
1.11430e+03	1.72711e-23	1.11430e+03	1.63638e-22	1.11430e+03	1.09647e-20	1.11430e+03	1.63638e-22	1.11430e+03	2.57755e-25
1.11465e+03	1.86076e-23	1.11465e+03	1.63114e-22	1.11465e+03	1.19767e-20	1.11465e+03	1.63114e-22	1.11465e+03	2.53422e-25
1.11500e+03	1.95078e-23	1.11500e+03	1.63947e-22	1.11500e+03	1.27298e-20	1.11500e+03	1.63947e-22	1.11500e+03	2.51242e-25
1.11535e+03	1.88575e-23	1.11535e+03	1.65637e-22	1.11535e+03	1.24755e-20	1.11535e+03	1.65637e-22	1.11535e+03	2.50371e-25
1.11570e+03	1.72005e-23	1.11570e+03	1.66303e-22	1.11570e+03	1.15365e-20	1.11570e+03	1.66303e-22	1.11570e+03	2.47951e-25
1.11605e+03	1.61557e-23	1.11605e+03	1.64725e-22	1.11605e+03	1.09853e-20	1.11605e+03	1.64725e-22	1.11605e+03	2.42255e-25
1.11640e+03	1.59682e-23	1.11640e+03	1.61848e-22	1.11640e+03	1.10076e-20	1.11640e+03	1.61848e-22	1.11640e+03	2.34784e-25
1.11675e+03	1.55201e-23	1.11675e+03	1.59705e-22	1.11675e+03	1.08463e-20	1.11675e+03	1.59705e-22	1.11675e+03	2.28525e-25
1.11710e+03	1.49201e-23	1.11710e+03	1.59112e-22	1.11710e+03	1.05706e-20	1.11710e+03	1.59112e-22	1.11710e+03	2.24582e-25
1.11745e+03	1.46769e-23	1.11745e+03	1.59040e-22	1.11745e+03	1.05415e-20	1.11745e+03	1.59040e-22	1.11745e+03	2.21431e-25
1.11780e+03	1.48025e-23	1.11780e+03	1.58335e-22	1.11780e+03	1.07780e-20	1.11780e+03	1.58335e-22	1.11780e+03	2.17457e-25
1.11815e+03	1.45455e-23	1.11815e+03	1.57281e-22	1.11815e+03	1.07365e-20	1.11815e+03	1.57281e-22	1.11815e+03	2.13079e-25
1.11850e+03	1.42128e-23	1.11850e+03	1.56923e-22	1.11850e+03	1.06351e-20	1.11850e+03	1.56923e-22	1.11850e+03	2.09711e-25
1.11885e+03	1.42131e-23	1.11885e+03	1.57285e-22	1.11885e+03	1.07815e-20	1.11885e+03	1.57285e-22	1.11885e+03	2.07347e-25
1.11920e+03	1.48489e-23	1.11920e+03	1.57165e-22	1.11920e+03	1.14184e-20	1.11920e+03	1.57165e-22	1.11920e+03	2.04384e-25
1.11955e+03	1.51139e-23	1.11955e+03	1.55846e-22	1.11955e+03	1.17816e-20	1.11955e+03	1.55846e-22	1.11955e+03	1.99925e-25
1.11990e+03	1.46169e-23	1.11990e+03	1.54213e-22	1.11990e+03	1.15504e-20	1.11990e+03	1.54213e-22	1.11990e+03	1.95155e-25
1.12025e+03	1.32828e-23	1.12025e+03	1.53547e-22	1.12025e+03	1.06400e-20	1.12025e+03	1.53547e-22	1.12025e+03	1.91685e-25
1.12060e+03	1.19393e-23	1.12060e+03	1.53605e-22	1.12060e+03	9.69476e-21	1.12060e+03	1.53605e-22	1.12060e+03	1.89168e-25
1.12095e+03	1.10228e-23	1.12095e+03	1.52835e-22	1.12095e+03	9.07305e-21	1.12095e+03	1.52835e-22	1.12095e+03	1.85678e-25
1.12130e+03	1.04287e-23	1.12130e+03	1.50603e-22	1.12130e+03	8.70139e-21	1.12130e+03	1.50603e-22	1.12130e+03	1.80499e-25
1.12165e+03	9.97516e-24	1.12165e+03	1.48389e-22	1.12165e+03	8.43674e-21	1.12165e+03	1.48389e-22	1.12165e+03	1.75448e-25
1.12200e+03	9.46090e-24	1.12200e+03	1.48064e-22	1.12200e+03	8.11107e-21	1.12200e+03	1.48064e-22	1.12200e+03	1.72704e-25
1.12235e+03	8.51808e-24	1.12235e+03	1.49398e-22	1.12235e+03	7.40245e-21	1.12235e+03	1.49398e-22	1.12235e+03	1.71914e-25
1.12270e+03	7.17571e-24	1.12270e+03	1.50202e-22	1.12270e+03	6.32096e-21	1.12270e+03	1.50202e-22	1.12270e+03	1.70513e-25
1.12305e+03	6.75783e-24	1.12305e+03	1.49109e-22	1.12305e+03	6.03401e-21	1.12305e+03	1.49109e-22	1.12305e+03	1.66996e-25
1.12340e+03	6.59522e-24	1.12340e+03	1.47419e-22	1.12340e+03	5.96904e-21	1.12340e+03	1.47419e-22	1.12340e+03	1.62883e-25
1.12375e+03	7.22636e-24	1.12375e+03	1.47523e-22	1.12375e+03	6.62931e-21	1.12375e+03	1.47523e-22	1.12375e+03	1.60809e-25
1.12410e+03	7.70759e-24	1.12410e+03	1.49902e-22	1.12410e+03	7.16699e-21	1.12410e+03	1.49902e-22	1.12410e+03	1.61209e-25
1.12445e+03	7.46278e-24	1.12445e+03	1.52505e-22	1.12445e+03	7.03372e-21	1.12445e+03	1.52505e-22	1.12445e+03	1.61808e-25
1.12480e+03	6.15728e-24	1.12480e+03	1.53168e-22	1.12480e+03	5.88213e-21	1.12480e+03	1.53168e-22	1.12480e+03	1.60332e-25
1.12515e+03	5.04745e-24	1.12515e+03	1.51834e-22	1.12515e+03	4.88739e-21	1.12515e+03	1.51834e-22	1.12515e+03	1.56807e-25
1.12550e+03	3.89798e-24	1.12550e+03	1.49944e-22	1.12550e+03	3.82560e-21	1.12550e+03	1.49944e-22	1.12550e+03	1.52781e-25
1.12585e+03	3.52193e-24	1.12585e+03	1.48287e-22	1.12585e+03	3.50342e-21	1.12585e+03	1.48287e-22	1.12585e+03	1.49071e-25
1.12620e+03	5.14725e-24	1.12620e+03	1.46468e-22	1.12620e+03	5.18960e-21	1.12620e+03	1.46468e-22	1.12620e+03	1.45273e-25
1.12655e+03	7.27611e-24	1.12655e+03	1.44395e-22	1.12655e+03	7.43537e-21	1.12655e+03	1.44395e-22	1.12655e+03	1.41303e-25
1.12690e+03	8.95239e-24	1.12690e+03	1.43133e-22	1.12690e+03	9.27219e-21	1.12690e+03	1.43133e-22	1.12690e+03	1.38196e-25
1.12725e+03	9.44147e-24	1.12725e+03	1.43473e-22	1.12725e+03	9.91105e-21	1.12725e+03	1.43473e-22	1.12725e+03	1.36676e-25
1.12760e+03	8.68752e-24	1.12760e+03	1.44257e-22	1.12760e+03	9.24292e-21	1.12760e+03	1.44257e-22	1.12760e+03	1.35589e-25
1.12795e+03	6.91494e-24	1.12795e+03	1.43276e-22	1.12795e+03	7.45644e-21	1.12795e+03	1.43276e-22	1.12795e+03	1.32871e-25
1.12830e+03	5.48241e-24	1.12830e+03	1.40093e-22	1.12830e+03	5.99156e-21	1.12830e+03	1.40093e-22	1.12830e+03	1.28188e-25
1.12865e+03	3.68087e-24	1.12865e+03	1.37063e-22	1.12865e+03	4.07701e-21	1.12865e+03	1.37063e-22	1.12865e+03	1.23745e-25
1.12900e+03	2.46170e-24	1.12900e+03	1.36837e-22	1.12900e+03	2.76341e-21	1.12900e+03	1.36837e-22	1.12900e+03	1.21897e-25
1.12935e+03	2.38139e-24	1.12935e+03	1.39273e-22	1.12935e+03	2.70929e-21	1.12935e+03	1.39273e-22	1.12935e+03	1.22417e-25
1.12970e+03	2.66897e-24	1.12970e+03	1.41647e-22	1.12970e+03	3.07737e-21	1.12970e+03	1.41647e-22	1.12970e+03	1.22849e-25
1.13005e+03	2.78697e-24	1.13005e+03	1.41889e-22	1.13005e+03	3.25669e-21	1.13005e+03	1.41889e-22	1.13005e+03	1.21424e-25
1.13040e+03	2.54803e-24	1.13040e+03	1.40674e-22	1.13040e+03	3.01753e-21	1.13040e+03	1.40674e-22	1.13040e+03	1.18786e-25
1.13075e+03	2.32870e-24	1.13075e+03	1.39885e-22	1.13075e+03	2.79487e-21	1.13075e+03	1.39885e-22	1.13075e+03	1.16553e-25
1.13110e+03	2.26654e-24	1.13110e+03	1.39844e-22	1.13110e+03	2.75683e-21	1.13110e+03	1.39844e-22	1.13110e+03	1.14973e-25
1.13145e+03	2.39119e-24	1.13145e+03	1.39182e-22	1.13145e+03	2.94750e-21	1.13145e+03	1.39182e-22	1.13145e+03	1.12913e-25
1.13180e+03	2.03390e-24	1.13180e+03	1.37349e-22	1.13180e+03	2.54073e-21	1.13180e+03	1.37349e-22	1.13180e+03	1.09950e-25
1.13215e+03	1.22328e-24	1.13215e+03	1.35964e-22	1.13215e+03	1.54861e-21	1.13215e+03	1.35964e-22	1.13215e+03	1.07401e-25
1.13250e+03	8.49532e-25	1.13250e+03	1.36892e-22	1.13250e+03	1.08988e-21	1.13250e+03	1.36892e-22	1.13250e+03	1.06703e-25
1.13285e+03	1.45887e-24	1.13285e+03	1.39576e-22	1.13285e+03	1.89669e-21	1.13285e+03	1.39576e-22	1.13285e+03	1.07357e-25
1.13320e+03	2.07748e-24	1.13320e+03	1.41393e-22	1.13320e+03	2.73710e-21	1.13320e+03	1.41393e-22	1.13320e+03	1.07319e-25
1.13355e+03	2.03762e-24	1.13355e+03	1.40732e-22	1.13355e+03	2.72051e-21	1.13355e+03	1.40732e-22	1.13355e+03	1.05407e-25
1.13390e+03	2.31572e-24	1.13390e+03	1.38753e-22	1.13390e+03	3.13314e-21	1.13390e+03	1.38753e-22	1.13390e+03	1.02553e-25
1.13425e+03	2.73334e-24	1.13425e+03	1.37602e-22	1.13425e+03	3.74759e-21	1.13425e+03	1.37602e-22	1.13425e+03	1.00361e-25
1.13460e+03	2.40713e-24	1.13460e+03	1.37636e-22	1.13460e+03	3.34442e-21	1.13460e+03	1.37636e-22	1.13460e+03	9.90627e-26
1.13495e+03	1.89955e-24	1.13495e+03	1.37378e-22	1.13495e+03	2.67442e-21	1.13495e+03	1.37378e-22	1.13495e+03	9.75754e-26
1.13530e+03	1.16997e-24	1.13530e+03	1.36003e-22	1.13530e+03	1.66920e-21	1.13530e+03	1.36003e-22	1.13530e+03	9.53272e-26
1.13565e+03	1.14618e-24	1.13565e+03	1.34621e-22	1.13565e+03	1.65706e-21	1.13565e+03	1.34621e-22	1.13565e+03	9.31173e-26
1.13600e+03	1.84623e-24	1.13600e+03	1.34579e-22	1.13600e+03	2.70469e-21	1.13600e+03	1.34579e-22	1.13600e+03	9.18642e-26
1.13635e+03	2.51322e-24	1.13635e+03	1.35375e-22	1.13635e+03	3.73083e-21	1.13635e+03	1.35375e-22	1.13635e+03	9.11932e-26
1.13670e+03	2.94672e-24	1.13670e+03	1.35373e-22	1.13670e+03	4.43255e-21	1.13670e+03	1.35373e-22	1.13670e+03	8.99947e-26
1.13705e+03	3.64334e-24	1.13705e+03	1.34350e-22	1.13705e+03	5.55330e-21	1.13705e+03	1.34350e-22	1.13705e+03	8.81429e-26
1.13740e+03	4.15336e-24	1.13740e+03	1.34075e-22	1.13740e+03	6.41481e-21	1.13740e+03	1.34075e-22	1.13740e+03	8.68089e-26
1.13775e+03	3.46916e-24	1.13775e+03	1.35837e-22	1.13775e+03	5.42924e-21	1.13775e+03	1.35837e-22	1.13775e+03	8.67970e-26
1.13810e+03	3.09944e-24	1.13810e+03	1.38345e-22	1.13810e+03	4.91499e-21	1.13810e+03	1.38345e-22	1.13810e+03	8.72414e-26
1.13845e+03	3.34360e-24	1.13845e+03	1.39138e-22	1.13845e+03	5.37250e-21	1.13845e+03	1.39138e-22	1.13845e+03	8.65934e-26
1.13880e+03	3.58557e-24	1.13880e+03	1.37739e-22	1.13880e+03	5.83767e-21	1.13880e+03	1.37739e-22	1.13880e+03	8.46009e-26
1.13915e+03	3.73191e-24	1.13915e+03	1.36129e-22	1.13915e+03	6.15641e-21	1.13915e+03	1.36129e-22	1.13915e+03	8.25189e-26
1.13950e+03	3.90498e-24	1.13950e+03	1.35824e-22	1.13950e+03	6.52720e-21	1.13950e+03	1.35824e-22	1.13950e+03	8.12585e-26
1.13985e+03	4.39748e-24	1.13985e+03	1.35717e-22	1.13985e+03	7.44768e-21	1.13985e+03	1.35717e-22	1.13985e+03	8.01342e-26
1.14020e+03	4.75802e-24	1.14020e+03	1.33953e-22	1.14020e+03	8.16485e-21	1.14020e+03	1.33953e-22	1.14020e+03	7.80604e-26
1.14055e+03	5.22833e-24	1.14055e+03	1.31264e-22	1.14055e+03	9.09047e-21	1.14055e+03	1.31264e-22	1.14055e+03	7.54958e-26
1.14090e+03	5.34851e-24	1.14090e+03	1.30715e-22	1.14090e+03	9.42224e-21	1.14090e+03	1.30715e-22	1.14090e+03	7.42001e-26
1.14125e+03	5.57218e-24	1.14125e+03	1.33645e-22	1.14125e+03	9.94583e-21	1.14125e+03	1.33645e-22	1.14125e+03	7.48751e-26
1.14160e+03	6.09373e-24	1.14160e+03	1.37280e-22	1.14160e+03	1.10202e-20	1.14160e+03	1.37280e-22	1.14160e+03	7.59105e-26
1.14195e+03	6.02389e-24	1.14195e+03	1.37793e-22	1.14195e+03	1.10375e-20	1.14195e+03	1.37793e-22	1.14195e+03	7.52028e-26
1.14230e+03	5.17509e-24	1.14230e+03	1.35192e-22	1.14230e+03	9.60718e-21	1.14230e+03	1.35192e-22	1.14230e+03	7.28239e-26
1.14265e+03	3.85126e-24	1.14265e+03	1.33461e-22	1.14265e+03	7.24372e-21	1.14265e+03	1.33461e-22	1.14265e+03	7.09573e-26
1.14300e+03	2.70873e-24	1.14300e+03	1.35398e-22	1.14300e+03	5.16180e-21	1.14300e+03	1.35398e-22	1.14300e+03	7.10521e-26
1.14335e+03	2.79551e-24	1.14335e+03	1.38849e-22	1.14335e+03	5.39721e-21	1.14335e+03	1.38849e-22	1.14335e+03	7.19175e-26
1.14370e+03	4.13460e-24	1.14370e+03	1.39461e-22	1.14370e+03	8.08748e-21	1.14370e+03	1.39461e-22	1.14370e+03	7.12972e-26
1.14405e+03	5.82899e-24	1.14405e+03	1.36368e-22	1.14405e+03	1.15515e-20	1.14405e+03	1.36368e-22	1.14405e+03	6.88123e-26
1.14440e+03	6.55474e-24	1.14440e+03	1.33203e-22	1.14440e+03	1.31603e-20	1.14440e+03	1.33203e-22	1.14440e+03	6.63443e-26
1.14475e+03	7.75575e-24	1.14475e+03	1.33114e-22	1.14475e+03	1.57758e-20	1.14475e+03	1.33114e-22	1.14475e+03	6.54419e-26
1.14510e+03	7.67922e-24	1.14510e+03	1.34731e-22	1.14510e+03	1.58249e-20	1.14510e+03	1.34731e-22	1.14510e+03	6.53799e-26
1.14545e+03	6.55630e-24	1.14545e+03	1.34628e-22	1.14545e+03	1.36879e-20	1.14545e+03	1.34628e-22	1.14545e+03	6.44850e-26
1.14580e+03	4.77378e-24	1.14580e+03	1.32610e-22	1.14580e+03	1.00969e-20	1.14580e+03	1.32610e-22	1.14580e+03	6.26974e-26
1.14615e+03	2.94948e-24	1.14615e+03	1.31972e-22	1.14615e+03	6.32002e-21	1.14615e+03	1.31972e-22	1.14615e+03	6.15898e-26
1.14650e+03	2.16849e-24	1.14650e+03	1.34103e-22	1.14650e+03	4.70731e-21	1.14650e+03	1.34103e-22	1.14650e+03	6.17766e-26
1.14685e+03	1.97391e-24	1.14685e+03	1.35486e-22	1.14685e+03	4.34091e-21	1.14685e+03	1.35486e-22	1.14685e+03	6.16083e-26
1.14720e+03	1.79798e-24	1.14720e+03	1.32412e-22	1.14720e+03	4.00567e-21	1.14720e+03	1.32412e-22	1.14720e+03	5.94344e-26
1.14755e+03	1.42383e-24	1.14755e+03	1.27410e-22	1.14755e+03	3.21351e-21	1.14755e+03	1.27410e-22	1.14755e+03	5.64523e-26
1.14790e+03	1.95773e-24	1.14790e+03	1.27381e-22	1.14790e+03	4.47615e-21	1.14790e+03	1.27381e-22	1.14790e+03	5.57126e-26
1.14825e+03	1.66519e-24	1.14825e+03	1.34118e-22	1.14825e+03	3.85690e-21	1.14825e+03	1.34118e-22	1.14825e+03	5.79043e-26
1.14860e+03	1.64456e-24	1.14860e+03	1.39790e-22	1.14860e+03	3.85875e-21	1.14860e+03	1.39790e-22	1.14860e+03	5.95770e-26
1.14895e+03	1.58983e-24	1.14895e+03	1.35771e-22	1.14895e+03	3.77891e-21	1.14895e+03	1.35771e-22	1.14895e+03	5.71206e-26
1.14930e+03	1.49245e-24	1.14930e+03	1.25795e-22	1.14930e+03	3.59361e-21	1.14930e+03	1.25795e-22	1.14930e+03	5.22435e-26
1.14965e+03	1.32282e-24	1.14965e+03	1.26039e-22	1.14965e+03	3.22658e-21	1.14965e+03	1.26039e-22	1.14965e+03	5.16727e-26
1.15000e+03	1.05131e-24	1.15000e+03	1.48627e-22	1.15000e+03	2.59766e-21	1.15000e+03	0.00000e+00	1.15000e+03	0.00000e+00
